TrialIndex,TrialType,IsStim,Condition,SignedCoherence,ElectricalStimOnRelVisualS,EventNumberInTrial,OnsetRelVisualStimS,OffsetRelVisualStimS,OnsetRelElectricalStimS,DurationMs,LeftAmplitudeDeg,RightAmplitudeDeg,MeanAmplitudeDeg,LeftPeakVelocityDegS,RightPeakVelocityDegS,PeakVelocityDegS,MeanDXDeg,MeanDYDeg,DirectionDeg,InterocularOnsetLagMs,InterocularDirectionDiffDeg
58,Stim,1,4,-0.0909,-0.0511666666666599,1,0.0209333333333177,0.0489333333333377,0.0720999999999776,29.0000000001385,0.148726464257391,0.140484295733973,0.144605379995682,10.6105281966991,9.7210699880496,10.6105281966991,0.136302404318425,-0.0459817984535916,341.358108294758,1.00000000000477,11.7266961748311
58,Stim,1,4,-0.0909,-0.0511666666666599,2,0.293933333333342,0.300933333333319,0.345100000000002,8.0000000000382,0.0333201567374748,0.0354631289349665,0.0343916428362207,5.55335947740455,5.90071638308349,5.90071638308349,0.00997334914706028,0.0313209339118272,72.3372562446898,2.00000000000955,34.2263031131582
58,Stim,1,4,-0.0909,-0.0511666666666599,3,0.353933333333316,0.380933333333331,0.405099999999976,28.0000000001337,0.144841428639388,0.152377399963424,0.148609414301406,19.2377479462322,26.3121551149377,26.3121551149377,-0.139626967849758,0.0153272693590606,173.735553199158,-3.00000000001432,38.1244876215068
58,Stim,1,4,-0.0909,-0.0511666666666599,4,0.609933333333316,0.642933333333332,0.661099999999976,34.0000000001623,0.0436569449485053,0.0933881477543298,0.0685225463514176,16.7541996437042,16.2309916434309,16.7541996437042,-0.0618347957936348,0.0273224561539652,156.161178785865,-7.00000000003342,20.1916580296591
60,NonStim,0,4,-0.0909,NaN,1,0.749899999999997,0.81389999999999,NaN,65.0000000003104,0.268264321651988,0.191923289931294,0.230093805791641,22.6574214728485,18.262791846242,22.6574214728485,0.0332445092630438,0.225908707924799,81.6284933572779,-2.00000000000955,14.3502579292813
61,NonStim,0,3,0.3636,NaN,1,0.0335666666666725,0.0665666666666596,NaN,34.0000000001623,0.143502299668934,0.119694234433613,0.131598267051273,17.1042963501625,16.9054328354258,17.1042963501625,0.0605049327244773,0.115953726305004,62.4443390473182,1.00000000000477,12.75680897245
61,NonStim,0,3,0.3636,NaN,2,0.675566666666668,0.710566666666665,NaN,36.0000000001719,0.26994806105032,0.296272798023275,0.283110429536798,25.5463865428225,24.8799854380828,25.5463865428225,0.0325795335948356,-0.281221023697043,276.60827317689,7.00000000003342,0.890073129956477
61,NonStim,0,3,0.3636,NaN,3,0.71556666666666,0.725566666666651,NaN,11.0000000000525,0.0418161728863845,0.058643458377832,0.0502298156321083,6.58956499073168,5.55335932663804,6.58956499073168,0.0126329042085727,0.045981795514505,74.6377547931812,0,37.1721162403051
62,Stim,1,2,-0.3636,-0.055800000000005,1,0.589166666666671,0.610166666666657,0.644966666666676,22.000000000105,0.135687185036011,0.141007140458751,0.138347162747381,13.6754605854755,10.6688105665114,13.6754605854755,-0.10904182357804,0.0813011652827081,143.291929611644,-7.00000000003342,21.0757515249236
62,Stim,1,2,-0.3636,-0.055800000000005,2,0.765166666666659,0.820166666666665,0.820966666666664,56.0000000002674,0.161060141131115,0.104167172617226,0.132613656874171,14.6001135206882,13.0738849581338,14.6001135206882,0.09108994038831,-0.091297128596635,314.934913122615,0,27.5889051367059
62,Stim,1,2,-0.3636,-0.055800000000005,3,0.972166666666652,0.979166666666657,1.02796666666666,8.0000000000382,0.0491961299972774,0.0354631522462189,0.0423296411217481,7.53817220165437,5.90072030656646,7.53817220165437,-0.0300862930479994,-0.0288218871950979,223.770391539997,-1.00000000000477,20.6252701962798
65,NonStim,0,4,1,NaN,1,0.119866666666638,0.165866666666631,NaN,47.0000000002244,0.275052475369665,0.177420396066669,0.226236435718167,33.7642226896428,31.5465948025341,33.7642226896428,-0.0857708807955937,0.205251661621516,112.679149643757,3.00000000001432,21.5014590194929
65,NonStim,0,4,1,NaN,2,0.376866666666643,0.40586666666664,NaN,30.0000000001432,0.266560000343224,0.168320945621548,0.217440472982386,19.4067602488268,18.9021900575525,19.4067602488268,-0.0159573751172744,-0.215913815060552,265.773169850325,2.00000000000955,10.9298225701178
66,Stim,1,2,0.4545,-0.061333333333323,1,0.0764666666666756,0.107466666666681,0.137799999999999,32.0000000001528,0.235790769417981,0.20132200292134,0.218556386169661,21.6031990590538,21.9134694115751,21.9134694115751,0.00930846925453693,0.217912211496377,87.5540059968661,4.0000000000191,7.34034627677656
66,Stim,1,2,0.4545,-0.061333333333323,2,0.68846666666667,0.725466666666676,0.749799999999993,38.0000000001814,0.148944601178878,0.232349118832757,0.190646860005818,30.2733358208553,30.4792250164681,30.4792250164681,-0.0977387925624889,0.163268510506952,120.906356990157,-6.00000000002865,7.20800828212214
67,NonStim,0,4,-0.6363,NaN,1,0.495299999999986,0.515299999999996,NaN,21.0000000001003,0.333412140165569,0.341072946006401,0.337242543085985,30.3266841883615,28.6766597212186,30.3266841883615,-0.0392285373385325,0.333863367104376,96.701456729408,0,9.18415801558837
67,NonStim,0,4,-0.6363,NaN,2,0.691299999999984,0.7303,NaN,40.000000000191,0.0708086513956392,0.0763366856598467,0.0735726685277429,18.2133954908488,19.5621570425341,19.5621570425341,-0.0305849692124142,-0.06664029603811,245.346955511717,1.00000000000477,9.43594181113173
68,NonStim,0,1,0.3636,NaN,1,0.353333333333325,0.397333333333336,NaN,45.0000000002149,0.10003936461177,0.132400706519228,0.116220035565499,20.7541222178171,25.1821207760223,25.1821207760223,-0.0212764732193763,0.111955218945229,100.760427703284,-5.00000000002387,22.8661042856497
68,NonStim,0,1,0.3636,NaN,2,0.493333333333339,0.529333333333341,NaN,37.0000000001767,0.259995827297872,0.213747052347207,0.236871439822539,46.712706475057,29.9011331965037,46.712706475057,-0.176860769364558,-0.151272465039009,220.541016131674,1.00000000000477,21.5647453296731
68,NonStim,0,1,0.3636,NaN,3,0.678333333333342,0.706333333333333,NaN,29.0000000001385,0.0941365670393892,0.132556716543474,0.113346641791431,13.5520054577343,15.6768100292334,15.6768100292334,-0.0445475134841196,-0.0986275851154994,245.692544381336,1.00000000000477,35.1155891623923
68,NonStim,0,1,0.3636,NaN,4,0.897333333333336,0.931333333333328,NaN,35.0000000001671,0.141205016997475,0.115530781115693,0.128367899056584,14.7480827725536,14.5523178647595,14.7480827725536,0.0984037650464471,-0.0813011227563422,320.436505988216,1.00000000000477,12.2308999339111
69,NonStim,0,3,-1,NaN,1,0.14863333333335,0.170633333333342,NaN,23.0000000001098,0.133222692337148,0.161713588505652,0.1474681404214,14.8637906970587,16.6868942167613,16.6868942167613,-0.143616114223461,-2.31835040401251e-09,180.000000924908,-2.00000000000955,26.3745735300234
69,NonStim,0,3,-1,NaN,2,0.427633333333347,0.475633333333349,NaN,49.000000000234,0.307452083337336,0.316028733953369,0.311740408645353,24.7905685892931,25.8896767672982,25.8896767672982,0.0837758890747039,-0.29987904681327,285.608534872538,1.00000000000477,5.6526689633489
