TrialIndex,TrialType,IsStim,Condition,SignedCoherence,ElectricalStimOnRelVisualS,EventNumberInTrial,DetectionSource,OnsetRelVisualStimS,OffsetRelVisualStimS,OnsetRelElectricalStimS,DurationMs,LeftAmplitudeDeg,RightAmplitudeDeg,MeanAmplitudeDeg,LeftPeakVelocityDegS,RightPeakVelocityDegS,PeakVelocityDegS,MeanDXDeg,MeanDYDeg,DirectionDeg,InterocularOnsetLagMs,InterocularDirectionDiffDeg
13,NonStim,0,2,1,NaN,1,Left,0.0732333333333202,0.0782333333333298,NaN,6.00000000002865,0.0628282862445932,NaN,0.0628282862445932,10.4713810078917,NaN,10.4713810078917,-0.0332445333635848,0.0533122364365822,121.946908637466,NaN,NaN
13,NonStim,0,2,1,NaN,2,Right,0.0732333333333202,0.0782333333333298,NaN,6.00000000002865,NaN,0.061380279831198,0.061380279831198,NaN,9.41367032526134,9.41367032526134,-0.0398934183475669,0.0466481931558146,130.536979131687,NaN,NaN
13,NonStim,0,2,1,NaN,3,Right,0.233233333333317,0.238233333333326,NaN,6.00000000002865,NaN,0.048506531544854,0.048506531544854,NaN,7.02290878339649,7.02290878339649,0.0132978120139912,-0.0466481703623247,285.911054629323,NaN,NaN
14,Stim,1,2,-0.0909,-0.0648333333333397,1,Left,0.780499999999989,0.78649999999999,0.845333333333329,7.00000000003342,0.0537252614140953,NaN,0.0537252614140953,8.00357973565042,NaN,8.00357973565042,0.00664890690846556,-0.0533122476635101,277.109011724051,NaN,NaN
14,Stim,1,2,-0.0909,-0.0648333333333397,2,Left,0.882499999999993,0.887499999999989,0.947333333333333,6.00000000002865,0.0628282748366557,NaN,0.0628282748366557,11.0976468800657,NaN,11.0976468800657,0.0332445346837974,-0.0533122221691062,301.946916543687,NaN,NaN
18,Stim,1,3,-0.6363,-0.0568666666666644,1,Left,0.165866666666659,0.178866666666664,0.222733333333323,14.0000000000668,0.0480214794373559,NaN,0.0480214794373559,8.95420813984236,NaN,8.95420813984236,0.0265956281358531,0.0399841850162262,56.369988657728,NaN,NaN
18,Stim,1,3,-0.6363,-0.0568666666666644,2,Left,0.792866666666669,0.798866666666669,0.849733333333333,7.00000000003342,0.0864648149883838,NaN,0.0864648149883838,14.4108020940955,NaN,14.4108020940955,0.0797868156055212,0.0333200883328061,22.6660965095731,NaN,NaN
18,Stim,1,3,-0.6363,-0.0568666666666644,3,Left,0.80286666666666,0.810866666666669,0.859733333333324,9.00000000004297,0.0743707936156247,NaN,0.0743707936156247,12.5515465106939,NaN,12.5515465106939,-0.0664890022983061,-0.0333200767765274,206.617128305743,NaN,NaN
24,NonStim,0,1,1,NaN,1,Right,0.468433333333309,0.479433333333304,NaN,12.0000000000573,NaN,0.158350594353943,0.158350594353943,NaN,14.4338683636648,14.4338683636648,-0.0598401395919351,0.146608555090979,112.203449395318,NaN,NaN
24,NonStim,0,1,1,NaN,2,Right,0.483433333333323,0.489433333333324,NaN,7.00000000003342,NaN,0.0888989466256831,0.0888989466256831,NaN,13.7363967952723,13.7363967952723,0.019946708458984,-0.0866322776614372,282.966133481482,NaN,NaN
25,Stim,1,3,-1,-0.0507333333333122,1,Left,0.640833333333347,0.646833333333348,0.69156666666666,7.00000000003342,0.0595778068235738,NaN,0.0595778068235738,8.66654904727363,NaN,8.66654904727363,-0.0265956274332046,0.0533121718497872,116.513046730165,NaN,NaN
27,Stim,1,1,0.3636,-0.0557333333333645,1,Right,0.269266666666653,0.275266666666653,0.325000000000017,7.00000000003342,NaN,0.0533121939112383,0.0533121939112383,NaN,7.447232197524,7.447232197524,0,-0.0533121939112383,270,NaN,NaN
