TrialIndex,GoodSelection,TrialType,IsStim,HasAnalysisWindow,VisualStimOnS,VisualStimOffS,ElectricalStimOnRelVisualS,AnalysisDurationS,SampleRateHz,Condition,SignedCoherence,Direction,Response,LeftCandidateCount,RightCandidateCount,MicrosaccadeCount,MicrosaccadeRateHz,MeanMicrosaccadeAmplitudeDeg,MeanMicrosaccadePeakVelocityDegS,MeanMicrosaccadeDurationMs,TrialDirectionX,TrialDirectionY,TrialMeanDirectionDeg,TrialDirectionResultantLength,LeftThresholdXDegS,LeftThresholdYDegS,RightThresholdXDegS,RightThresholdYDegS
1073,1,NonStim,0,1,3552.08706666667,3553.05413333333,NaN,0.967000000000098,999.999999796273,1,0.0909,1,1,1,0,1,1.03412616339183,0.0332445227022105,7.84472413550456,8.00000000162981,1,0,0,1,6.64890671395506,6.66402089224027,13.2978120868159,6.66403109683069
1074,1,NonStim,0,1,3555.689,3556.66306666667,NaN,0.97400000000016,999.999999796273,3,-0.3636,-1,1,2,1,3,3.08008213552311,0.0580302022180877,9.84927552083998,6.00000000122236,-2.03777430443641e-07,-0.33333335874764,269.999964973243,0.333333358747702,13.2978077633425,6.66397515610113,13.2978106753842,6.66403148962948
1075,1,NonStim,0,1,3559.06386666667,3560.03843333333,NaN,0.975000000000364,999.999999796273,2,0.3636,1,1,1,5,6,6.15384615384386,0.0719693409116461,9.71408734757349,8.00000000162981,-0.0461433383853073,0.32632742631111,98.0483775617393,0.329573659202573,13.2978103152942,6.66402997757011,13.297813790183,6.66402921827519
1076,1,NonStim,0,1,3562.73906666667,3563.71413333333,NaN,0.975000000000364,999.999999796273,1,-0.3636,-1,1,2,2,4,4.10256410256257,0.299149291076772,30.840904310822,12.0000000024447,0.0284394201359602,-0.0131316321310323,335.21531696773,0.0313247566645683,13.2977175224933,27.9486242690002,19.9465558382985,6.66402068958593
1079,1,NonStim,0,1,3572.60776666667,3573.58133333333,NaN,0.97400000000016,999.999999796273,4,0.3636,1,1,4,2,6,6.16016427104622,0.218905019957281,22.1414031149706,13.3333333360497,-0.00777295390434015,-0.289679141547985,268.462952459182,0.289783408531918,6.64890714325822,6.66397264454561,13.2978139244319,6.66399713799115
1080,1,Stim,1,1,3575.95766666667,3576.93096666667,-0.0533000000000357,0.972999999999956,999.999999796273,4,-0.0909,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.2977958795452,6.6640248573996,13.2978119259901,6.66402105609573
1084,1,Stim,1,1,3587.9007,3588.86576666667,-0.0522333333333336,0.965000000000146,999.999999796273,1,0.3636,1,1,1,1,2,2.07253886010331,0.0612030732082918,10.6638491254691,6.00000000122236,-0.487767144794636,0.871685888696119,119.22996091157,0.998875906253151,13.2978134561294,6.66402918531483,13.2978121972339,6.66402055872421
1085,1,NonStim,0,1,3591.24473333333,3592.21973333333,NaN,0.975000000000364,999.999999796273,1,-0,-1,1,3,0,3,3.07692307692193,0.0678135289029364,10.3733883711647,6.66666666802485,-0.192122441995466,0.281261169994167,124.336001823637,0.34061544073161,13.2978066678387,6.66402969684307,13.2978135436158,6.66403123952311
1086,1,Stim,1,1,3594.77616666667,3595.74106666667,-0.0571333333336952,0.965000000000146,999.999999796273,1,0.1818,1,1,0,1,1,1.03626943005166,0.169885118617017,20.266596352529,11.000000002241,0.195688083227529,-0.980666188915849,281.284922295091,1,13.2978122739609,20.7062331612202,19.9466689149001,6.66402820158847
1087,1,NonStim,0,1,3598.10243333333,3599.0587,NaN,0.956000000000131,999.999999796273,2,-0.1818,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.2978126132254,6.66402927088634,13.2978143062613,6.66401684616015
1088,1,NonStim,0,1,3601.43533333333,3602.404,NaN,0.969000000000051,999.999999796273,2,-1,-1,1,1,0,1,1.03199174406599,0.0927918940874046,12.4120236830983,8.00000000162981,-0.358269108950549,0.933618361843735,110.99393406963,1,13.2978142346268,6.66402953502612,13.297813914737,13.3280612526917
1089,1,NonStim,0,1,3604.9192,3605.89406666667,NaN,0.974999999999909,999.999999796273,1,0.4545,1,1,1,1,2,2.05128205128224,0.0598749267889557,10.5136461315592,6.00000000122236,-0.439778793883508,0.892564916963921,116.230090646151,0.995026390878375,13.2978094921962,6.66402042307556,13.2978133672036,6.66403064042499
1090,1,Stim,1,1,3608.2115,3609.1851,-0.0556000000001404,0.97400000000016,999.999999796273,1,-0.3636,-1,1,2,2,4,4.10677618069748,0.0944979159211638,11.846269299661,9.25000000188447,0.102191804520096,0.0377194623809561,20.2593341839476,0.108930816362414,13.2977972558623,6.66402417390519,16.9514126683878,6.6640264757679
1091,1,Stim,1,1,3611.6455,3612.6374,-0.0537666666668883,0.992000000000189,999.999999796273,3,-0.1818,-1,1,3,2,5,5.0403225806442,0.0844590328042239,13.0355825874335,7.00000000142609,0.277911304491145,0.344997644791425,51.1469746415017,0.44301023473008,6.64890706102929,6.66403140804415,19.9466877975053,6.66403151201562
1092,1,NonStim,0,1,3615.07116666667,3616.04426666667,NaN,0.972999999999956,999.999999796273,2,0.6363,1,1,1,2,3,3.08324768756437,0.150467355974885,22.0719178166248,9.00000000183354,-0.560702691258201,-0.412642765407481,216.350787129301,0.696176385571446,19.9466757994877,6.66402791422915,19.9467081010386,6.66403105739258
1093,1,Stim,1,1,3618.4882,3619.4529,-0.0665000000003602,0.964000000000397,999.999999796273,2,-0.0909,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.2978038501869,16.2762655861605,13.2978140310354,6.66402932645514
