RowIndex,NewSourceRow,RefSourceRow,NewDate,RefDate,NewMonkey,RefMonkey,NewROI,RefROI,StimElec,ConditionIndex,Condition,CoherenceIndex,Coherence,NewTuningMean,RefTuningMean,Diff_NewMinusRef
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,1,Combined,1,-1,30.4952899479645,30.4952899479645,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,2,MonoL,1,-1,22.2742973131728,22.2742973131728,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,3,MonoR,1,-1,30.4842355161247,30.4842355161247,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,4,Stereo,1,-1,24.5566557055296,24.5566557055296,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,1,Combined,2,-0.636363636363636,35.8111480450399,35.8111480450399,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,2,MonoL,2,-0.636363636363636,37.9570786385491,37.9570786385491,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,3,MonoR,2,-0.636363636363636,42.9256697167316,42.9256697167316,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,4,Stereo,2,-0.636363636363636,51.7034506297159,51.7034506297159,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,1,Combined,3,-0.454545454545455,52.6855101193389,52.6855101193389,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,2,MonoL,3,-0.454545454545455,36.5033846898726,36.5033846898726,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,3,MonoR,3,-0.454545454545455,38.1941109046226,38.1941109046226,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,4,Stereo,3,-0.454545454545455,45.161006247171,45.161006247171,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,1,Combined,4,-0.363636363636364,59.6804923855462,59.6804923855462,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,2,MonoL,4,-0.363636363636364,42.7816035985025,42.7816035985025,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,3,MonoR,4,-0.363636363636364,38.3887796385034,38.3887796385034,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,4,Stereo,4,-0.363636363636364,47.8447850289902,47.8447850289902,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,1,Combined,5,0.363636363636364,39.2718982693301,39.2718982693301,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,2,MonoL,5,0.363636363636364,41.1193344991105,41.1193344991105,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,3,MonoR,5,0.363636363636364,49.6091800345194,49.6091800345194,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,4,Stereo,5,0.363636363636364,46.0340510920803,46.0340510920803,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,1,Combined,6,0.454545454545455,38.415888463833,38.415888463833,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,2,MonoL,6,0.454545454545455,50.7185608079649,50.7185608079649,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,3,MonoR,6,0.454545454545455,46.2087102254587,46.2087102254587,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,4,Stereo,6,0.454545454545455,54.3985709902011,54.3985709902011,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,1,Combined,7,0.636363636363636,61.9237675908538,61.9237675908538,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,2,MonoL,7,0.636363636363636,35.7962485991105,35.7962485991105,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,3,MonoR,7,0.636363636363636,40.3961679266934,40.3961679266934,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,4,Stereo,7,0.636363636363636,44.7745648670422,44.7745648670422,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,1,Combined,8,1,36.6948366173298,36.6948366173298,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,2,MonoL,8,1,23.7479976477855,23.7479976477855,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,3,MonoR,8,1,28.1601005914703,28.1601005914703,0
1,1,1,14-Jul-2021,14-Jul-2021,Jim,Jim,MT,MT,1,4,Stereo,8,1,16.9924809209873,16.9924809209873,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,1,Combined,1,-1,127.940602479394,127.940602479394,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,2,MonoL,1,-1,159.205457692921,159.205457692921,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,3,MonoR,1,-1,68.7879607691077,68.7879607691077,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,4,Stereo,1,-1,108.13876241163,108.13876241163,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,1,Combined,2,-0.636363636363636,142.608158437409,142.608158437409,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,2,MonoL,2,-0.636363636363636,163.598172618902,163.598172618902,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,3,MonoR,2,-0.636363636363636,100.569070719343,100.569070719343,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,4,Stereo,2,-0.636363636363636,140.293333955156,140.293333955156,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,1,Combined,3,-0.454545454545455,138.043869499451,138.043869499451,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,2,MonoL,3,-0.454545454545455,144.834418154979,144.834418154979,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,3,MonoR,3,-0.454545454545455,107.571608892575,107.571608892575,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,4,Stereo,3,-0.454545454545455,162.976926913413,162.976926913413,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,1,Combined,4,-0.363636363636364,163.979322981056,163.979322981056,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,2,MonoL,4,-0.363636363636364,147.803429240159,147.803429240159,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,3,MonoR,4,-0.363636363636364,115.362694013614,115.362694013614,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,4,Stereo,4,-0.363636363636364,150.866086323237,150.866086323237,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,1,Combined,5,0.363636363636364,127.811480487884,127.811480487884,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,2,MonoL,5,0.363636363636364,106.617056982526,106.617056982526,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,3,MonoR,5,0.363636363636364,160.821692753889,160.821692753889,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,4,Stereo,5,0.363636363636364,123.452524593101,123.452524593101,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,1,Combined,6,0.454545454545455,151.057062704625,151.057062704625,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,2,MonoL,6,0.454545454545455,108.478430794302,108.478430794302,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,3,MonoR,6,0.454545454545455,164.741512494478,164.741512494478,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,4,Stereo,6,0.454545454545455,132.805375064639,132.805375064639,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,1,Combined,7,0.636363636363636,137.54762134384,137.54762134384,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,2,MonoL,7,0.636363636363636,94.7670001064526,94.7670001064526,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,3,MonoR,7,0.636363636363636,188.287781181396,188.287781181396,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,4,Stereo,7,0.636363636363636,130.176046043379,130.176046043379,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,1,Combined,8,1,128.25712024269,128.25712024269,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,2,MonoL,8,1,49.3598609699169,49.3598609699169,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,3,MonoR,8,1,169.982536423946,169.982536423946,0
2,2,2,21-Jul-2021,21-Jul-2021,Jim,Jim,MT,MT,4,4,Stereo,8,1,94.8969948160151,94.8969948160151,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,1,Combined,1,-1,17.5418951039096,17.5418951039096,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,2,MonoL,1,-1,3.59651416082999,3.59651416082999,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,3,MonoR,1,-1,12.1608696118324,12.1608696118324,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,4,Stereo,1,-1,7.55040144297529,7.55040144297529,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,1,Combined,2,-0.636363636363636,14.9303651402051,14.9303651402051,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,2,MonoL,2,-0.636363636363636,7.65165304485856,7.65165304485856,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,3,MonoR,2,-0.636363636363636,10.1348997819705,10.1348997819705,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,4,Stereo,2,-0.636363636363636,7.34416346283976,7.34416346283976,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,1,Combined,3,-0.454545454545455,12.8720516683636,12.8720516683636,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,2,MonoL,3,-0.454545454545455,6.02262429681744,6.02262429681744,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,3,MonoR,3,-0.454545454545455,13.4195517217479,13.4195517217479,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,4,Stereo,3,-0.454545454545455,10.0736495370144,10.0736495370144,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,1,Combined,4,-0.363636363636364,13.5457571409935,13.5457571409935,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,2,MonoL,4,-0.363636363636364,5.76736356817345,5.76736356817345,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,3,MonoR,4,-0.363636363636364,9.08705147864064,9.08705147864064,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,4,Stereo,4,-0.363636363636364,14.2406271968653,14.2406271968653,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,1,Combined,5,0.363636363636364,15.9689008020358,15.9689008020358,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,2,MonoL,5,0.363636363636364,9.71023842762474,9.71023842762474,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,3,MonoR,5,0.363636363636364,5.15745132282876,5.15745132282876,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,4,Stereo,5,0.363636363636364,14.4557318480576,14.4557318480576,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,1,Combined,6,0.454545454545455,25.083327494672,25.083327494672,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,2,MonoL,6,0.454545454545455,14.7549367810619,14.7549367810619,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,3,MonoR,6,0.454545454545455,5.55519153933749,5.55519153933749,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,4,Stereo,6,0.454545454545455,13.3702899817797,13.3702899817797,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,1,Combined,7,0.636363636363636,29.2909701560191,29.2909701560191,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,2,MonoL,7,0.636363636363636,16.0031668298711,16.0031668298711,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,3,MonoR,7,0.636363636363636,7.07427766545498,7.07427766545498,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,4,Stereo,7,0.636363636363636,11.6935441498316,11.6935441498316,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,1,Combined,8,1,18.1243301331943,18.1243301331943,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,2,MonoL,8,1,20.0313766532472,20.0313766532472,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,3,MonoR,8,1,6.91526951682967,6.91526951682967,0
3,3,3,23-Jul-2021,23-Jul-2021,Jim,Jim,FST,FST,13,4,Stereo,8,1,16.2552404963937,16.2552404963937,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,1,Combined,1,-1,52.8538321070246,52.8538321070246,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,2,MonoL,1,-1,64.6961179260611,64.6961179260611,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,3,MonoR,1,-1,37.5082468224048,37.5082468224048,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,4,Stereo,1,-1,48.790867021784,48.790867021784,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,1,Combined,2,-0.636363636363636,53.7896541588082,53.7896541588082,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,2,MonoL,2,-0.636363636363636,58.3372513577415,58.3372513577415,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,3,MonoR,2,-0.636363636363636,51.6263436266052,51.6263436266052,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,4,Stereo,2,-0.636363636363636,51.9639288697476,51.9639288697476,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,1,Combined,3,-0.454545454545455,57.4218699201548,57.4218699201548,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,2,MonoL,3,-0.454545454545455,57.3323081201893,57.3323081201893,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,3,MonoR,3,-0.454545454545455,52.1301853768637,52.1301853768637,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,4,Stereo,3,-0.454545454545455,50.2617205278004,49.6072195735176,0.654500954282859
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,1,Combined,4,-0.363636363636364,56.3235735249656,56.3235735249656,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,2,MonoL,4,-0.363636363636364,50.9784207769823,50.9784207769823,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,3,MonoR,4,-0.363636363636364,50.2939103722676,50.2939103722676,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,4,Stereo,4,-0.363636363636364,58.9479719251958,58.9479719251958,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,1,Combined,5,0.363636363636364,63.865666163589,63.865666163589,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,2,MonoL,5,0.363636363636364,55.400872348996,55.400872348996,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,3,MonoR,5,0.363636363636364,55.5045120342475,55.5045120342475,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,4,Stereo,5,0.363636363636364,60.8979572642927,60.8979572642927,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,1,Combined,6,0.454545454545455,67.5503974077859,67.5503974077859,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,2,MonoL,6,0.454545454545455,50.8568096027294,50.8568096027294,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,3,MonoR,6,0.454545454545455,50.154260222645,50.154260222645,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,4,Stereo,6,0.454545454545455,59.4395233813194,59.4395233813194,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,1,Combined,7,0.636363636363636,65.3109580508439,65.3109580508439,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,2,MonoL,7,0.636363636363636,48.1546777417849,48.1546777417849,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,3,MonoR,7,0.636363636363636,52.1576048242971,52.1576048242971,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,4,Stereo,7,0.636363636363636,59.022774379309,59.022774379309,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,1,Combined,8,1,58.8370716358968,58.8370716358968,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,2,MonoL,8,1,48.9169658402985,48.9169658402985,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,3,MonoR,8,1,70.5413065093308,70.5413065093308,0
4,4,4,04-Aug-2021,04-Aug-2021,Jim,Jim,MT,MT,3,4,Stereo,8,1,56.3502231343124,56.3502231343124,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,1,Combined,1,-1,129.813413803593,129.813413803593,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,2,MonoL,1,-1,150.165090456935,150.165090456935,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,3,MonoR,1,-1,66.1883740056459,66.1883740056459,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,4,Stereo,1,-1,110.838723223246,110.838723223246,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,1,Combined,2,-0.636363636363636,152.513809782383,152.513809782383,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,2,MonoL,2,-0.636363636363636,153.658330235107,153.658330235107,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,3,MonoR,2,-0.636363636363636,95.8080818838324,95.8080818838324,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,4,Stereo,2,-0.636363636363636,162.070396141008,162.070396141008,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,1,Combined,3,-0.454545454545455,167.511658524757,167.511658524757,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,2,MonoL,3,-0.454545454545455,154.086036877877,154.086036877877,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,3,MonoR,3,-0.454545454545455,97.0745906531436,97.0745906531436,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,4,Stereo,3,-0.454545454545455,174.505993751206,174.505993751206,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,1,Combined,4,-0.363636363636364,171.732117271822,171.732117271822,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,2,MonoL,4,-0.363636363636364,137.654498089725,137.654498089725,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,3,MonoR,4,-0.363636363636364,103.622941861782,103.622941861782,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,4,Stereo,4,-0.363636363636364,181.930517114311,181.930517114311,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,1,Combined,5,0.363636363636364,167.378987797525,167.378987797525,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,2,MonoL,5,0.363636363636364,119.037339989623,119.037339989623,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,3,MonoR,5,0.363636363636364,158.440245658792,158.440245658792,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,4,Stereo,5,0.363636363636364,168.125545771397,168.125545771397,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,1,Combined,6,0.454545454545455,167.545899074768,167.545899074768,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,2,MonoL,6,0.454545454545455,104.757554131542,104.757554131542,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,3,MonoR,6,0.454545454545455,166.851507147307,166.851507147307,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,4,Stereo,6,0.454545454545455,177.029927300628,177.029927300628,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,1,Combined,7,0.636363636363636,169.737699383962,169.737699383962,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,2,MonoL,7,0.636363636363636,99.9345427497275,99.9345427497275,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,3,MonoR,7,0.636363636363636,170.553602175796,170.553602175796,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,4,Stereo,7,0.636363636363636,163.111213769848,163.111213769848,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,1,Combined,8,1,157.181051030555,157.181051030555,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,2,MonoL,8,1,69.4691490795707,69.4691490795707,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,3,MonoR,8,1,182.353504652661,182.353504652661,0
5,5,5,20-Aug-2021,20-Aug-2021,Jim,Jim,MT,MT,3,4,Stereo,8,1,108.450343484007,108.450343484007,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,1,Combined,1,-1,40.6936400063744,40.6936400063744,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,2,MonoL,1,-1,11.7847443163921,11.7847443163921,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,3,MonoR,1,-1,40.2155946280946,40.2155946280946,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,4,Stereo,1,-1,25.6723001415777,25.6723001415777,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,1,Combined,2,-0.636363636363636,48.5292334352874,48.5292334352874,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,2,MonoL,2,-0.636363636363636,23.9162098373411,23.9162098373411,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,3,MonoR,2,-0.636363636363636,36.2167416607142,36.2167416607142,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,4,Stereo,2,-0.636363636363636,37.1565148097298,37.1565148097298,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,1,Combined,3,-0.454545454545455,47.6386021233765,47.6386021233765,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,2,MonoL,3,-0.454545454545455,26.5666789387145,26.5666789387145,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,3,MonoR,3,-0.454545454545455,44.1337756783699,44.1337756783699,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,4,Stereo,3,-0.454545454545455,42.0448302063074,42.0448302063074,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,1,Combined,4,-0.363636363636364,45.6824097188074,45.6824097188074,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,2,MonoL,4,-0.363636363636364,29.0109732347281,29.0109732347281,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,3,MonoR,4,-0.363636363636364,41.2530798820012,41.2530798820012,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,4,Stereo,4,-0.363636363636364,36.0954718473225,36.0954718473225,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,1,Combined,5,0.363636363636364,45.2577134667409,45.2577134667409,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,2,MonoL,5,0.363636363636364,27.6295931822122,27.6295931822122,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,3,MonoR,5,0.363636363636364,28.1041609090899,28.1041609090899,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,4,Stereo,5,0.363636363636364,45.6412192829221,45.6412192829221,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,1,Combined,6,0.454545454545455,48.5432672218768,48.5432672218768,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,2,MonoL,6,0.454545454545455,31.6221758014503,31.6221758014503,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,3,MonoR,6,0.454545454545455,32.4356301312172,32.4356301312172,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,4,Stereo,6,0.454545454545455,44.8114988593651,44.8114988593651,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,1,Combined,7,0.636363636363636,45.6838061975885,45.6838061975885,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,2,MonoL,7,0.636363636363636,31.9025468617371,31.9025468617371,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,3,MonoR,7,0.636363636363636,26.0237415469956,26.0237415469956,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,4,Stereo,7,0.636363636363636,36.5916055916217,36.5916055916217,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,1,Combined,8,1,27.9682642070938,27.9682642070938,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,2,MonoL,8,1,35.2364322397953,35.2364322397953,0
6,6,6,12-May-2022,12-May-2022,Jim,Jim,MT,MT,7,3,MonoR,8,1,14.4112290896141,14.4112290896141,0
