TrialIndex,GoodSelection,TrialType,IsStim,HasAnalysisWindow,VisualStimOnS,VisualStimOffS,ElectricalStimOnRelVisualS,AnalysisDurationS,SampleRateHz,Condition,SignedCoherence,Direction,Response,LeftCandidateCount,RightCandidateCount,MicrosaccadeCount,MicrosaccadeRateHz,MeanMicrosaccadeAmplitudeDeg,MeanMicrosaccadePeakVelocityDegS,MeanMicrosaccadeDurationMs,TrialDirectionX,TrialDirectionY,TrialMeanDirectionDeg,TrialDirectionResultantLength,LeftThresholdXDegS,LeftThresholdYDegS,RightThresholdXDegS,RightThresholdYDegS
953,1,NonStim,0,1,3148.6832,3149.64906666667,NaN,0.965999999999894,999.999999796273,3,-0,-1,0,4,3,6,6.21118012422428,0.0820663278566059,12.4605192900502,8.33333333503106,-0.214466793992755,0.206220833028879,136.122919329799,0.297528213285153,6.64890571203662,6.66403029561928,19.946674082781,6.66402237571733
954,1,Stim,1,1,3151.9258,3152.89813333333,-0.0489999999999782,0.973000000000411,999.999999796273,2,0.6363,1,1,1,1,1,1.02774922918764,0.110466090628141,17.3260192741819,10.0000000020373,0.875112741793444,0.483919093600119,28.9416786103524,1,13.2978085818695,6.66403022124554,13.2978137526861,6.6640313851291
955,1,NonStim,0,1,3155.35946666667,3156.3255,NaN,0.965999999999894,999.999999796273,1,0.6363,1,1,3,0,3,3.10559006211214,0.0557285718506737,11.4341716015169,6.66666666802485,0.470811171598538,-0.621762666353142,307.133736420068,0.77990510485094,6.64890687621005,6.66400217173446,13.2978126730372,6.66403071248414
956,1,Stim,1,1,3158.70123333333,3159.68483333333,-0.0530666666668367,0.983000000000175,999.999999796273,3,-1,-1,1,3,0,3,3.05188199389569,0.0458604697499182,9.45201697638562,7.00000000142609,0.297600806141509,-0.263221948789257,318.507884884253,0.397305970431467,6.64890708248322,6.66403131788286,19.9467145993993,6.66402905585874
957,1,Stim,1,1,3162.06083333333,3163.02686666667,-0.0518000000001848,0.965999999999894,999.999999796273,4,-0.4545,-1,0,1,2,2,2.07039337474143,0.135798697656456,19.6009368140796,11.000000002241,0.211048935963462,0.0467248665228913,12.4835529653597,0.216159354465384,13.2978121676306,13.3279894531449,13.2978140012776,6.66403087021925
958,1,NonStim,0,1,3165.46053333333,3166.42553333333,NaN,0.9650000000006,999.999999796273,1,0.0909,1,0,2,0,2,2.07253886010234,0.0475705530565398,9.18393788204701,7.00000000142609,-0.206360595427913,-0.0786816568030702,200.870967051072,0.220851756756968,6.64890689112344,6.66402636040534,13.2978134059965,6.66403026478293
959,1,Stim,1,1,3168.81146666667,3169.78923333333,-0.0583999999998923,0.97800000000052,999.999999796273,1,0.0909,1,1,3,0,3,3.06748466257506,0.0975879849898644,14.5026297064129,9.00000000183354,-0.325194995405816,0.133703645895609,157.650027317742,0.351608375842737,6.64890714695895,13.3280269686658,19.946692410211,6.66402237753374
960,1,Stim,1,1,3172.22016666667,3173.19483333333,-0.047333333332972,0.97400000000016,999.999999796273,4,1,1,1,1,0,1,1.02669404517437,0.103550407880838,15.7641599543935,9.00000000183354,-0.70630304562364,-0.707909604217071,225.065088505153,1,13.2977900895412,6.66403148564674,13.297797875064,6.66402647576788
961,1,Stim,1,1,3175.62083333333,3176.59696666667,-0.0482999999999265,0.976000000000113,999.999999796273,3,1,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64890592747691,6.66402285253253,13.2978138248527,6.66403042462473
962,1,NonStim,0,1,3179.15486666667,3180.13556666667,NaN,0.981000000000222,999.999999796273,1,-0.0909,-1,1,2,2,3,3.05810397553448,0.0852288164635148,14.0488044489857,9.00000000183354,-0.236320832724971,0.28658277412302,129.509548426963,0.371452853541159,6.64890706370906,6.66402865371783,19.9466953297719,6.66402983700682
963,1,Stim,1,1,3182.52973333333,3183.49483333333,-0.0549333333333379,0.965000000000146,999.999999796273,1,1,1,1,2,3,3,3.10880829015497,0.0626963014399843,14.4704930459055,7.00000000142609,0.288536035300305,-0.242180851335745,319.99180084311,0.376702280880439,13.2978104060766,6.66403101579385,19.9467008985911,6.66403032146429
965,1,Stim,1,1,3189.58903333333,3190.55473333333,-0.0698333333334631,0.965000000000146,999.999999796273,3,-0.3636,-1,0,4,0,4,4.14507772020663,0.0690403727120802,12.1661756591376,8.00000000162981,0.164108349241513,0.0324094886483535,11.1714943299084,0.167277987927947,6.64890677989601,6.66401914359911,13.2978140220058,6.66403152315086
966,1,Stim,1,1,3192.91486666667,3193.90583333333,-0.0578000000004977,0.99100000000044,999.999999796273,2,-0.4545,-1,0,1,1,1,1.00908173562014,0.334652897606455,32.888153422322,18.0000000036671,0.377513511273265,-0.926004076020257,292.179748621568,1,13.2978135561279,13.3280630366522,19.9467094366229,6.66402602060112
967,1,NonStim,0,1,3196.2403,3197.20686666667,NaN,0.966000000000349,999.999999796273,4,-0.3636,-1,1,4,35,38,39.3374741200686,0.0340432241797777,8.37661451868653,11.5263157918219,-0.12273676612037,0.0152726184198284,172.906920201337,0.123683332066548,6.64890683205418,6.66403052977488,13.2978136652922,5.48567729353352e-15
968,1,NonStim,0,1,3199.54843333333,3200.524,NaN,0.976000000000113,999.999999796273,4,-1,-1,1,1,1,1,1.02459016393431,0.19983059853636,28.6199924935977,13.0000000026484,0.924372906408177,-0.381490143907414,337.573983814577,1,13.2978061570501,13.3280329343239,13.2978135487149,6.66402906623042
