TrialIndex,TrialType,IsStim,Condition,SignedCoherence,ElectricalStimOnRelVisualS,EventNumberInTrial,DetectionSource,OnsetRelVisualStimS,OffsetRelVisualStimS,OnsetRelElectricalStimS,DurationMs,LeftAmplitudeDeg,RightAmplitudeDeg,MeanAmplitudeDeg,LeftPeakVelocityDegS,RightPeakVelocityDegS,PeakVelocityDegS,MeanDXDeg,MeanDYDeg,DirectionDeg,InterocularOnsetLagMs,InterocularDirectionDiffDeg
52,Stim,1,1,-0.6363,-0.0529666666666628,2,Merged,0.184233333333339,0.197233333333315,0.237200000000001,14.0000000000668,0.08427477842679,0.0970128691124157,0.0906438237696028,11.0905835527296,14.4108007856254,14.4108007856254,-0.0265956109392331,-0.0866321674723524,252.933794518778,-6.00000000002865,2.48487762667463
52,Stim,1,1,-0.6363,-0.0529666666666628,3,Merged,0.199233333333325,0.210233333333321,0.252199999999988,12.0000000000573,0.0895429000715556,0.0989660268794152,0.0942544634754854,16.8848083560468,15.5141156305872,16.8848083560468,-0.0664890451391952,0.0666400882326069,134.934994483592,2.00000000000955,5.73910257746442
52,Stim,1,1,-0.6363,-0.0529666666666628,4,Left,0.245233333333317,0.251233333333317,0.29819999999998,7.00000000003342,0.0480214383908452,NaN,0.0480214383908452,9.41366571865585,NaN,9.41366571865585,-0.0265956109705891,0.0399841471364192,123.630019320194,NaN,NaN
53,Stim,1,4,0.3636,-0.0573666666666668,1,Right,0.392500000000013,0.398500000000013,0.449866666666679,7.00000000003342,NaN,0.0480214787586382,0.0480214787586382,NaN,10.2300506735668,10.2300506735668,0.0265956281653863,-0.0399841841814342,303.630011923231,NaN,NaN
53,Stim,1,4,0.3636,-0.0573666666666668,2,Merged,0.920500000000004,0.932500000000005,0.977866666666671,13.0000000000621,0.138459497989107,0.181572986301398,0.160016242145252,15.9931761750184,22.4533589028272,22.4533589028272,-0.136302254325974,0.0833003643344263,148.569044212204,-1.00000000000477,6.78138814932964
54,NonStim,0,2,0.4545,NaN,1,Right,0.492566666666676,0.503566666666671,NaN,12.0000000000573,NaN,0.11777568119042,0.11777568119042,NaN,13.8923342578671,13.8923342578671,0.0797868567089523,-0.0866323760286679,312.644512782708,NaN,NaN
54,NonStim,0,2,0.4545,NaN,2,Right,0.655566666666687,0.660566666666682,NaN,6.00000000002865,NaN,0.0519993513351597,0.0519993513351597,NaN,11.0976479060812,11.0976479060812,-0.0332445262103924,0.0399841720725077,129.741563480089,NaN,NaN
57,Stim,1,4,-0.1818,-0.0501999999999896,1,Right,0.887400000000014,0.893400000000014,0.937600000000003,7.00000000003342,NaN,0.061380288772834,0.061380288772834,NaN,12.9309305642477,12.9309305642477,0.0398934097645747,-0.0466482122614814,310.536961451596,NaN,NaN
59,NonStim,0,3,0.3636,NaN,1,Left,0.645299999999992,0.650299999999987,NaN,6.00000000002865,0.0572822107104344,NaN,0.0572822107104344,12.9447666889546,NaN,12.9447666889546,0.033244534598935,-0.0466481787766127,305.476150574699,NaN,NaN
60,NonStim,0,3,-0.4545,NaN,1,Left,0.574099999999987,0.579099999999983,NaN,6.00000000002865,0.0387928155289818,NaN,0.0387928155289818,8.93451187375206,NaN,8.93451187375206,-0.0332445321152807,-0.0199920889629293,211.02121681997,NaN,NaN
61,NonStim,0,3,0.4545,NaN,1,Right,0.510633333333374,0.516633333333345,NaN,6.99999999983447,NaN,0.0399841869687237,0.0399841869687237,NaN,6.66403144486288,6.66403144486288,0,-0.0399841869687237,270,NaN,NaN
62,NonStim,0,3,-0.1818,NaN,1,Left,0.081133333333355,0.0991333333333273,NaN,18.9999999995507,0.275239719118361,NaN,0.275239719118361,22.2134203949429,NaN,22.2134203949429,0.0332445302818376,-0.273224640518922,276.937346570724,NaN,NaN
62,NonStim,0,3,-0.1818,NaN,2,Left,0.467133333333379,0.482133333333365,NaN,15.9999999996217,0.215824456910166,NaN,0.215824456910166,23.1871660578595,NaN,23.1871660578595,0.0332445334335605,0.21324867455005,81.1391627335884,NaN,NaN
63,Stim,1,2,0.1818,-0.0600666666666712,1,Merged,0.346533333333355,0.356533333333346,0.406600000000026,10.9999999997399,0.157151193677682,0.147850313022093,0.152500753349887,21.3164187984373,20.0089314699628,21.3164187984373,0.089760182654809,-0.123284472820406,306.057378146669,-0.999999999976353,0.546336551949707
66,Stim,1,3,0.4545,-0.0623666666666622,1,Left,0.548833333333334,0.554833333333363,0.611199999999997,6.99999999983447,0.0446834073668626,NaN,0.0446834073668626,10.4609625619886,NaN,10.4609625619886,0.019946721111093,-0.0399841870097326,296.513014075948,NaN,NaN
67,NonStim,0,2,-0.3636,NaN,1,Right,0.526766666666674,0.532766666666703,NaN,6.99999999983447,NaN,0.0333201507159058,0.0333201507159058,NaN,8.66301048439512,8.66301048439512,0,0.0333201507159058,90,NaN,NaN
