TrialIndex,TrialType,IsStim,Condition,SignedCoherence,ElectricalStimOnRelVisualS,EventNumberInTrial,OnsetRelVisualStimS,OffsetRelVisualStimS,OnsetRelElectricalStimS,DurationMs,LeftAmplitudeDeg,RightAmplitudeDeg,MeanAmplitudeDeg,LeftPeakVelocityDegS,RightPeakVelocityDegS,PeakVelocityDegS,MeanDXDeg,MeanDYDeg,DirectionDeg,InterocularOnsetLagMs,InterocularDirectionDiffDeg
3,NonStim,0,4,-1,NaN,1,0.0231666666666648,0.0651666666666664,NaN,42.9999999999762,0,0.0319147528042777,0.0159573764021388,5.7103414267426,5.55334539040317,5.7103414267426,0.0159573764021388,0,0,-28.9999999999839,0
3,NonStim,0,4,-1,NaN,2,0.149166666666666,0.163166666666665,NaN,14.9999999999917,0.0106382513439326,0.00399841362067639,0.00731833248230449,6.5895656368741,1.55493850531634,6.5895656368741,0.00531912567196629,0.0019992068103382,20.5988571363833,0.999999999999446,90
3,NonStim,0,4,-1,NaN,3,0.351166666666666,0.383166666666666,NaN,32.9999999999817,0.120053523402959,0.159016319859837,0.139534921631398,17.4156318039168,16.3462747721592,17.4156318039168,-0.0950792922342034,-0.0999602225286552,226.43354718787,-9.99999999999446,17.4218588831843
3,NonStim,0,4,-1,NaN,4,0.800166666666666,0.836166666666665,NaN,36.9999999999795,0.275050735760886,0.180894200925123,0.227972468343005,22.9111284003079,16.7164158396793,22.9111284003079,-0.0691485912158204,-0.216579256316003,252.29295739932,-12.9999999999928,8.65574142464027
5,Stim,1,4,-1,-0.061166666666665,1,0.4361,0.473100000000002,0.497266666666665,38.0000000000464,0.361043042124427,0.367496246156982,0.364269644140704,33.4329409615167,38.1408808418258,38.1408808418258,-0.0605049963982833,-0.357856646815381,260.40341275428,4.00000000000489,9.81057404705444
6,Stim,1,1,0.1818,-0.0548333333333311,1,0.1632,0.1782,0.218033333333331,16.0000000000196,0.015993674502078,0.0199911980082342,0.0179924362551561,6.58896834519499,5.89039947350848,6.58896834519499,0.00997335984103857,0.00866324023142369,40.9788246014298,-3.00000000000367,86.1772755705034
6,Stim,1,1,0.1818,-0.0548333333333311,2,0.757200000000001,0.778200000000002,0.812033333333332,22.0000000000269,0,0.0305849034067298,0.0152924517033649,5.55335079058243,7.24295244000282,7.24295244000282,-0.0152924517033649,0,180,6.00000000000733,180
10,Stim,1,4,-0.3636,-0.0485333333333315,1,0.3264,0.385400000000004,0.374933333333331,59.9999999998602,0.152492040423165,0.244563793125957,0.198527916774561,13.0318044625031,22.0896608130368,22.0896608130368,-0.132977978055848,0.139944439552314,133.537818215452,31.9999999999254,27.7573081465358
13,Stim,1,3,0.1818,-0.0549999999999926,1,0.546066666666675,0.566066666666671,0.601066666666668,20.9999999999511,0.247478934799951,0.243388666773066,0.245433800786509,20.7049657433037,23.7011279466407,23.7011279466407,-0.0265956264177519,-0.243902892681164,263.776947893354,4.99999999998835,3.01913804427301
15,NonStim,0,2,-0.3636,NaN,1,0.452766666666669,0.47676666666667,NaN,24.9999999999417,0.293566016103863,0.282895375854995,0.288230695979429,27.4321018673416,25.4884219957627,27.4321018673416,-0.279918223580915,0.0686395140907694,166.222201090916,0.999999999997669,1.33902953075494
17,Stim,1,3,-0.0909,-0.0587666666666635,1,0.0465000000000018,0.0615000000000023,0.105266666666665,15.9999999999627,0.116652721850993,0.156366709373957,0.136509715612475,13.7871461325097,15.3756330037906,15.3756330037906,0.0937494075621359,-0.0966281521063863,314.133682859363,1.99999999999534,19.2314374070231
19,NonStim,0,1,-0.3636,NaN,1,0.506233333333334,0.539233333333335,NaN,33.9999999999208,0.214505898596561,0.223416249339389,0.218961073967975,18.530820578909,19.5679026051656,19.5679026051656,-0.0964090993786671,0.196588231504447,116.123856190426,-5.99999999998602,0.794669790850946
19,NonStim,0,1,-0.3636,NaN,2,0.674233333333333,0.697233333333337,NaN,23.9999999999441,0.360451870882436,0.405330157065287,0.382891013973862,33.7786591584694,37.2881917085207,37.2881917085207,-0.0518614130559694,-0.379181643847176,262.211867639903,-5.99999999998602,3.51216524719052
23,NonStim,0,3,0.4545,NaN,1,0.493599999999986,0.511599999999987,NaN,19.0000000000907,0.20526637360097,0.229559796237129,0.21741308491905,17.4815735666852,19.4797967321585,19.4797967321585,-0.184839325468308,0.10729075852267,149.866798658419,4.0000000000191,21.1803848369609
25,Stim,1,1,-0.6363,-0.0482000000000227,1,0.142866666666649,0.17886666666665,0.191066666666671,37.0000000001767,0,0.00133280585948509,0.000666402929742545,5.55335879282044,5.71035076568168,5.71035076568168,0,-0.000666402929742545,270,6.00000000002865,90
25,Stim,1,1,-0.6363,-0.0482000000000227,2,0.203866666666656,0.235866666666652,0.252066666666678,33.0000000001576,0.0470683500010854,0.0305849259276898,0.0388266379643876,6.47238515206448,3.32444727822544,6.47238515206448,0.0319147149113793,0.0166600760247022,27.5653981563367,13.0000000000621,45.0651144070963
25,Stim,1,1,-0.6363,-0.0482000000000227,3,0.247866666666653,0.265866666666653,0.296066666666675,19.0000000000907,0.00893667939466222,0.0332444829490795,0.0210905811718709,6.06492324990163,5.54074750048439,6.06492324990163,0.0186169111123543,0.00399841877330602,12.1214743454852,7.00000000003342,63.4870147169052
25,Stim,1,1,-0.6363,-0.0482000000000227,4,0.268866666666653,0.29786666666665,0.317066666666676,30.0000000001432,0.0319873462360752,0.00664889255347419,0.0193181193947747,4.22055287191862,2.65955746082583,4.22055287191862,0.00332444627673709,-0.0159936731180376,281.742299341976,15.0000000000716,90
25,Stim,1,1,-0.6363,-0.0482000000000227,5,0.326866666666646,0.342866666666652,0.375066666666669,17.0000000000812,0,0.0339770562515479,0.016988528125774,5.9792789862301,5.62367398246948,5.9792789862301,-0.00332444627673709,-0.0166600763753742,258.715099127285,-3.00000000001432,101.284900872715
25,Stim,1,1,-0.6363,-0.0482000000000227,6,0.358866666666657,0.380866666666648,0.40706666666668,23.0000000001098,0.0265505122242601,0.00132977851069484,0.0139401453674775,5.31911234389222,4.21096757546423,5.31911234389222,0.00465422581860418,-0.0126616593947124,290.182629755594,-4.0000000000191,72.5118107251604
25,Stim,1,1,-0.6363,-0.0482000000000227,7,0.406866666666645,0.439866666666646,0.455066666666667,34.0000000001623,0.236040200851168,0.304128557321062,0.270084379086115,18.3337965450953,20.3166987367589,20.3166987367589,-0.26063648712578,0.0653074606722255,165.933069470062,-6.00000000002865,11.7264780233025
25,Stim,1,1,-0.6363,-0.0482000000000227,8,0.633866666666648,0.656866666666645,0.682066666666671,24.0000000001146,0.110266180289461,0.139122577953711,0.124694379121586,13.0738699962015,15.6767806039767,15.6767806039767,0.053191137299498,-0.110622645051838,295.679833419175,-3.00000000001432,20.4205242516056
25,Stim,1,1,-0.6363,-0.0482000000000227,9,0.858866666666657,0.873866666666643,0.90706666666668,16.0000000000764,0.0333201520494044,0.00531912561531184,0.0193196388323581,3.10988117405554,2.65956284477149,3.10988117405554,-0.00265956280765592,-0.0166600760247022,260.930009311259,0,90
26,Stim,1,4,-0.6363,-0.0627999999999957,1,0.419533333333334,0.43353333333333,0.48233333333333,15.0000000000716,0.12833170970438,0.147941343371157,0.138136526537768,13.9078065323463,14.1173248432103,14.1173248432103,0.0166222629702129,0.135946128946186,83.0289922072642,-2.00000000000955,15.013790830893
27,Stim,1,2,1,-0.0584333333333404,1,0.462066666666658,0.482066666666654,0.520499999999998,21.0000000001003,0.138744312795501,0.206348589439987,0.172546451117744,14.03162163752,14.2107515828124,14.2107515828124,-0.0904250996769853,0.141276888914514,122.621513271005,0,27.6642202664596
27,Stim,1,2,1,-0.0584333333333404,2,0.613066666666654,0.634066666666655,0.671499999999995,22.000000000105,0.404103441535433,0.410536897386777,0.407320169461105,32.658869246851,31.4608993753204,32.658869246851,0.00465422126741304,-0.407170525406885,270.654899128501,1.00000000000477,2.81679563376417
