TrialIndex,TrialType,IsStim,Condition,SignedCoherence,ElectricalStimOnRelVisualS,EventNumberInTrial,OnsetRelVisualStimS,OffsetRelVisualStimS,OnsetRelElectricalStimS,DurationMs,LeftAmplitudeDeg,RightAmplitudeDeg,MeanAmplitudeDeg,LeftPeakVelocityDegS,RightPeakVelocityDegS,PeakVelocityDegS,MeanDXDeg,MeanDYDeg,DirectionDeg,InterocularOnsetLagMs,InterocularDirectionDiffDeg
13,NonStim,0,2,1,NaN,1,0.0732333333333202,0.0782333333333298,NaN,6.00000000002865,0.0628282862445932,0.061380279831198,0.0621042830378956,10.4713810078917,9.41367032526134,10.4713810078917,-0.0365689758555758,0.0499802147961984,126.191778965609,0,8.59007049422087
32,NonStim,0,1,0.6363,NaN,1,0.313666666666649,0.324666666666644,NaN,12.0000000000573,0.0927920769761095,0.101467763082221,0.0971299200291653,9.41367358363405,12.4167862005571,12.4167862005571,-0.0365689820242727,-0.089964401459056,247.87910353026,-1.00000000000477,2.15755657424182
36,Stim,1,2,-0.4545,-0.0533333333333417,1,0.221266666666651,0.228266666666656,0.274599999999992,8.0000000000382,0.107626956976714,0.104261208597433,0.105944082787073,16.9112875787028,16.6464650574815,16.9112875787028,0.0432178679874593,-0.0966283724716556,294.096990035762,-1.00000000000477,4.75645832556353
52,Stim,1,1,-0.6363,-0.0529666666666628,1,0.184233333333339,0.197233333333315,0.237200000000001,14.0000000000668,0.0595777450643289,0.109891025932472,0.0847343854984002,9.54702538632368,14.4108007856254,14.4108007856254,-0.0265956123825798,-0.0799681349067649,251.604029016321,-6.00000000002865,12.5073697574241
52,Stim,1,1,-0.6363,-0.0529666666666628,2,0.199233333333325,0.210233333333321,0.252199999999988,12.0000000000573,0.105205872515299,0.0925260966967123,0.0988659846060057,16.8848083560468,14.410800730544,16.8848083560468,-0.0664890451157045,0.0699720871165934,133.537896592874,2.00000000000955,25.044065893869
53,Stim,1,4,0.3636,-0.0573666666666668,1,0.920500000000004,0.932500000000005,0.977866666666671,13.0000000000621,0.143938558110651,0.184845398393479,0.164391978252065,15.9931761750184,22.4533589028272,22.4533589028272,-0.13962673601207,0.0866323799198233,148.182179040311,-1.00000000000477,3.43697775594796
63,Stim,1,2,0.1818,-0.0600666666666712,1,0.346533333333355,0.356533333333346,0.406600000000026,10.9999999997399,0.166464663626195,0.157151097332999,0.161807880479597,21.3164187984373,20.0089314699628,21.3164187984373,0.0964090759766132,-0.129948494227888,306.571801623554,-0.999999999976353,0.485252834031769
73,Stim,1,4,0.1818,-0.0541000000000054,1,0.209133333333341,0.218133333333299,0.263233333333346,9.99999999976353,0.0533122484308668,0.0595778633424564,0.0564450558866616,6.66403144466599,9.41367432802932,9.41367432802932,-0.0132978124833373,-0.0533122423362533,255.99435662855,-2.99999999992906,26.5130169639912
80,NonStim,0,4,-0.3636,NaN,1,0.418733333333364,0.43573333333336,NaN,17.9999999995744,0.221515048091116,0.295094979302699,0.258305013696908,31.0987722532476,24.5350545470991,31.0987722532476,0.0299200804368111,0.256564534588207,83.3483176490982,-3.99999999990541,0.427197388505874
83,Stim,1,1,-0.0909,-0.0568666666666786,1,0.267600000000016,0.277600000000007,0.324466666666694,10.9999999997399,0.0866323902634339,0.0802442676611031,0.0834383289622685,11.1067187666399,11.0976501492457,11.1067187666399,-0.00332445348804309,-0.0833003623998061,267.714582292229,1.99999999995271,4.75288240208226
86,Stim,1,2,1,-0.052066666666633,1,0.229666666666731,0.239666666666722,0.281733333333364,10.9999999997399,0.152201565110325,0.105343655262441,0.128772610186383,21.0687344178423,15.9008150175063,21.0687344178423,0.0465422523030293,-0.119952516367607,291.206533752149,0,4.75554180358654
100,NonStim,0,2,-1,NaN,1,0.203700000000026,0.212700000000041,NaN,9.99999999976353,0.0537252181996236,0.0603436573695943,0.0570344377846089,7.02290501562326,7.02291213807436,7.02291213807436,-0.00664890703725954,0.056644220612608,96.6947522918201,-2.99999999992906,0.783093754001357
109,Stim,1,4,-0.4545,-0.0632999999999697,1,0.857533333333379,0.870533333333356,0.920833333333348,13.9999999996689,0.146561637144767,0.247555585792488,0.197058611468628,18.0617016213582,23.5288798432336,23.5288798432336,0.106382478972861,-0.159936536485331,303.630036635459,-3.99999999990541,26.7057006217035
110,NonStim,0,3,1,NaN,1,0.364366666666683,0.376366666666684,NaN,12.9999999996926,0.131791406522687,0.118546923398419,0.125169164960553,13.5368320037033,14.9273826638212,14.9273826638212,0.0831113050638847,-0.0932963919341708,311.695635342351,0,6.84091679030809
112,NonStim,0,2,0.6363,NaN,1,0.200466666666728,0.213466666666704,NaN,13.9999999996689,0.275239850122808,0.200031104991104,0.237635477556956,31.1185342527651,22.4608128931326,31.1185342527651,0.0199467188361314,-0.236572671905426,274.819517199661,0.999999999976353,5.03251912184834
118,NonStim,0,4,-0,NaN,1,0.84263333333331,0.855633333333344,NaN,13.9999999996689,0.0707699274600547,0.10847417642102,0.0896220519405372,9.41367395045565,13.3280605652488,13.3280605652488,0.0332445320473697,-0.0799683393219874,292.573690524257,3.99999999990541,30.5253313303434
122,Stim,1,1,-0.0909,-0.0548666666666122,1,0.809300000000064,0.822300000000041,0.864166666666677,13.9999999996689,0.161091289778091,0.178733418194069,0.16991235398608,13.5473667098213,21.0687304096699,21.0687304096699,-0.0797868489119803,-0.149940513192582,241.981514221427,0.999999999976353,3.17582547608603
127,NonStim,0,2,0.0909,NaN,1,0.486133333333328,0.504133333333357,NaN,18.9999999995507,0.246568578633779,0.193713506727753,0.220141042680766,24.43475495186,22.8940049627097,24.43475495186,-0.00664890549586135,-0.219912560169151,268.268228935516,4.99999999988177,3.93626718458103
128,Stim,1,2,0.6363,-0.0491999999999848,1,0.358699999999999,0.369700000000023,0.407899999999984,11.9999999997162,0.18505265063812,0.146561546814018,0.165807098726069,22.4743333746184,15.8678796133691,22.4743333746184,0.103057999147004,-0.126616478343947,309.143462429494,-3.99999999990541,20.263852964484
129,Stim,1,2,-0,-0.0622333333332676,1,0.145766666666702,0.159766666666712,0.20799999999997,14.9999999996453,0.186592557937082,0.166733080352125,0.176662819144603,19.9920750146946,19.992069006987,19.9920750146946,-0.00332445357489097,-0.176596507235668,268.921526444707,2.99999999992906,2.28542144356243
130,NonStim,0,4,0.1818,NaN,1,0.83656666666667,0.856566666666652,NaN,20.9999999995034,0.12817802482681,0.255405288811648,0.191791656819229,11.1618634398178,16.9885215107613,16.9885215107613,-0.0265956129013466,-0.189924458578634,262.028558516822,-1.99999999995271,1.4735443889777
153,NonStim,0,3,0.6363,NaN,1,0.0452999999999975,0.0593000000000075,NaN,14.9999999996453,0.161951148274131,0.225145819794365,0.193548484034248,20.7053429933087,25.3073771957503,25.3073771957503,0.169546990254142,-0.0899642085174034,332.048899283627,0.999999999976353,15.0007049867588
154,Stim,1,2,-1,-0.0625999999999749,1,0.565966666666668,0.574966666666683,0.628566666666643,9.99999999976353,0.174227125023733,0.153180243992047,0.16370368450789,20.4600969135318,18.8890335786247,20.4600969135318,0.123004728458472,-0.106624282203316,319.080248149392,0.999999999976353,12.1721634236411
158,NonStim,0,4,-0.6363,NaN,1,0.692399999999907,0.712400000000002,NaN,20.9999999995034,0.199690670422739,0.288132289988894,0.243911480205817,18.8479918511899,21.3057731583612,21.3057731583612,0.17951978853199,-0.159936290881828,318.301780394832,0,19.7119561552161
