SourceFile,Monkey,SessionID,SessionIndex,Block,ConditionIndex,ConditionName,SignedCoherence,AbsCoherence,TowardCount,CorrectCount,TotalTrials,CorrectRate
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,3,MonoR,-0.454545454545455,0.454545454545455,1,9,10,0.9
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,3,MonoR,-0.363636363636364,0.363636363636364,0,10,10,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,3,MonoR,-0.181818181818182,0.181818181818182,3,7,10,0.7
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,3,MonoR,-0.0909090909090909,0.0909090909090909,3,7,10,0.7
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,3,MonoR,0.0909090909090909,0.0909090909090909,7,7,10,0.7
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,3,MonoR,0.181818181818182,0.181818181818182,6,6,10,0.6
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,3,MonoR,0.363636363636364,0.363636363636364,9,9,9,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,3,MonoR,0.454545454545455,0.454545454545455,10,10,10,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,3,MonoR,0.636363636363636,0.636363636363636,9,9,9,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,3,MonoR,1,1,9,9,9,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,4,Bino,-1,1,0,9,9,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,4,Bino,-0.636363636363636,0.636363636363636,3,7,10,0.7
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,4,Bino,-0.454545454545455,0.454545454545455,2,8,10,0.8
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,4,Bino,-0.363636363636364,0.363636363636364,2,8,10,0.8
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,4,Bino,-0.181818181818182,0.181818181818182,1,8,9,0.888888888888889
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,4,Bino,-0.0909090909090909,0.0909090909090909,2,8,10,0.8
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,4,Bino,0.0909090909090909,0.0909090909090909,4,4,10,0.4
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,4,Bino,0.181818181818182,0.181818181818182,5,5,9,0.555555555555556
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,4,Bino,0.363636363636364,0.363636363636364,4,4,9,0.444444444444444
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,4,Bino,0.454545454545455,0.454545454545455,9,9,10,0.9
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,4,Bino,0.636363636363636,0.636363636363636,9,9,10,0.9
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_001,1,nonStim,4,Bino,1,1,9,9,9,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,1,Combined,-1,1,0,10,10,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,1,Combined,-0.636363636363636,0.636363636363636,1,9,10,0.9
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,1,Combined,-0.454545454545455,0.454545454545455,0,10,10,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,1,Combined,-0.363636363636364,0.363636363636364,0,10,10,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,1,Combined,-0.181818181818182,0.181818181818182,2,8,10,0.8
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,1,Combined,-0.0909090909090909,0.0909090909090909,3,7,10,0.7
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,1,Combined,0.0909090909090909,0.0909090909090909,10,10,10,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,1,Combined,0.181818181818182,0.181818181818182,10,10,10,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,1,Combined,0.363636363636364,0.363636363636364,10,10,10,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,1,Combined,0.454545454545455,0.454545454545455,10,10,10,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,1,Combined,0.636363636363636,0.636363636363636,10,10,10,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,1,Combined,1,1,10,10,10,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,2,MonoL,-1,1,2,8,10,0.8
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,2,MonoL,-0.636363636363636,0.636363636363636,3,7,10,0.7
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,2,MonoL,-0.454545454545455,0.454545454545455,4,6,10,0.6
