UnitTableRow,Date,Monkey,ROI,TrialInfoFile,TrialType,EventCount,MeanDirectionDeg,MeanResultantLength,RayleighZ,RayleighP,RejectUniform05,UnitVectorSumX,UnitVectorSumY,DisplacementVectorSumXDeg,DisplacementVectorSumYDeg,DisplacementVectorSumMagnitudeDeg,DisplacementVectorSumDirectionDeg,MeanDisplacementXDeg,MeanDisplacementYDeg,MeanDisplacementMagnitudeDeg,TrialsWithEvents,TrialMeanDirectionDeg,TrialMeanResultantLength,TrialMeanRayleighZ,TrialMeanRayleighP,TrialMeanRejectUniform05
1,14-Jul-2021,Jim,MT,P:\Jim\NeuroData\20210714\Jim_MT_14July2021_MUA_3DMotionStim_TInfo.mat,NonStim,47,282.959104772066,0.185690509864799,1.6206053763309,0.19843112322037,0,1.95717985131489,-8.5051689999176,1.02392857610121,-4.15479114920941,4.27910261883324,283.844392685823,0.0217857143851322,-0.0883998116853066,0.09104473657092,37,280.077358307241,0.26538498452072,2.60588003033533,0.073037271312356,0
1,14-Jul-2021,Jim,MT,P:\Jim\NeuroData\20210714\Jim_MT_14July2021_MUA_3DMotionStim_TInfo.mat,Stim,25,294.909472625476,0.634516284331359,10.0652728770419,1.55857913548324e-05,1,6.68123071060872,-14.3872505405885,1.51062812512903,-3.35598625154275,3.68030447829725,294.23391124106,0.0604251250051611,-0.13423945006171,0.14721217913189,24,297.952703933472,0.677760423268527,11.0246205923792,4.29526861133982e-06,1
